Bearing_No,Rotational_Velocity ,Radial_Load,Axial_Load,Dynamic_Load_Rating,Satic_Load_Ratimg,Limitng_speed,Shaft_Diameter,Bearing_outside_Diameter,Bearing_Width,MIN_Deformation,MAX_Deformation,AVG_Deformation,Deformation_On_Ball_MIN,Deformation_On_Ball_MAX,Deformation_On_Ball_AVG,MIN_Stress,MAX_Stress,AVG_Stress,Stress_On_Ball_MIN,Stress_On_Ball_MAX,Stress_On_Ball_AVG,Frictional_Stress_MIN,Frictional_Stress_MAX,Frictional_Stress_AVG,MIN_Pressure,MAX_Pressure,AVG_Pressure,,,
6021,93177.5,-1692.8,925.08,72500,66000,4800,105,160,26,5.32E-19,6.6048,0.88151,1.71E-11,0.65422,9.71E-02,9.31E-14,12.608,0.44648,9.31E-14,0.55345,1.47E-03,0,0.35382,1.07E-03,0,7.7671,1.93E-02,,,
6021,93561,-1695.8,929.08,72500,66000,4800,105,160,26,5.75E-22,6.6188,0.87343,9.36E-11,0.45688,8.19E-02,2.17E-14,12.614,0.44794,2.17E-14,0.50748,2.83E-03,0,0.15099,3.17E-04,0,2.3463,4.54E-03,,,
6203,0,0,0,9550,4800,20000,17,40,12,2.40E-19,0.21598,0.1041,3.88E-04,0.2021,0.11069,1.70E-03,6.504,0.39665,1.70E-03,6.504,0.39665,0,1.3454,2.58E-02,0,15.688,0.40592,,,
6203,650,-1,-1,9550,4800,20000,17,40,12,2.28E-19,0.32376,0.15539,2.12E-04,0.29942,0.16497,5.21E-03,17.254,1.2593,5.21E-03,17.254,1.2593,0,3.1144,9.15E-02,0,33.478,1.2672,,,
6203,974.35,-7.4108,-3.4028,9550,4800,20000,17,40,12,1.22E-18,0.43154,0.20605,4.21E-04,0.39501,0.21831,1.11E-02,35.018,2.8273,1.11E-02,35.018,2.8273,0,5.8634,0.24491,0,60.181,2.8612,,,
6203,1298.7,-13.822,-5.8056,9550,4800,20000,17,40,12,1.74E-17,0.53931,0.23592,6.81E-04,0.43916,0.24098,1.53E-02,44.87,3.744,1.53E-02,44.87,3.744,0,7.0747,0.34282,0,70.747,3.8289,,,
6203,1623.05,-20.232,-8.2084,9550,4800,20000,17,40,12,5.64E-18,0.64709,0.25234,6.46E-04,0.44717,0.24381,1.58E-02,46.084,3.8694,1.58E-02,46.084,3.8694,0,7.2734,0.35581,0,72.734,3.9662,,,
6203,1947.4,-26.643,-10.611,9550,4800,20000,17,40,12,4.36E-18,0.75486,0.26699,6.44E-04,0.44767,0.24403,1.59E-02,46.239,3.8793,1.59E-02,46.239,3.8793,0,7.2682,0.35667,0,72.682,3.9773,,,
6203,2271.75,-33.054,-13.014,9550,4800,20000,17,40,12,7.27E-18,0.86264,0.28155,6.42E-04,0.44777,0.24412,1.59E-02,46.276,3.8833,1.59E-02,46.276,3.8833,0,7.2704,0.35656,0,72.704,3.9823,,,
6203,2596.1,-39.465,-15.417,9550,4800,20000,17,40,12,1.46E-17,0.97041,0.29606,6.43E-04,0.44754,0.24413,1.59E-02,46.305,3.8831,1.59E-02,46.305,3.8831,0,7.2712,0.35652,0,72.712,3.9826,,,
6203,2920.45,-45.876,-17.82,9550,4800,20000,17,40,12,8.61E-18,1.0782,0.31056,6.42E-04,0.44764,0.24413,1.59E-02,46.313,3.883,1.59E-02,46.313,3.883,0,7.272,0.3565,0,72.72,3.983,,,
6203,3244.8,-52.287,-20.222,9550,4800,20000,17,40,12,5.63E-18,1.186,0.32506,6.42E-04,0.44765,0.24413,1.59E-02,46.315,3.8822,1.59E-02,46.315,3.8822,0,7.273,0.3564,0,72.73,3.9828,,,
6203,3569.15,-58.697,-22.625,9550,4800,20000,17,40,12,3.62E-18,1.2937,0.34162,6.29E-04,0.45404,0.24716,1.67E-02,47.712,4.022,1.67E-02,47.712,4.022,0,7.4418,0.37186,0,74.418,4.1345,,,
6203,3893.5,-65.108,-25.028,9550,4800,20000,17,40,12,1.56E-17,1.4015,0.35648,6.25E-04,0.45523,0.24768,1.67E-02,47.842,4.0467,1.67E-02,47.842,4.0467,0,7.4579,0.3742,0,74.579,4.161,,,
6203,4217.85,-71.519,-27.431,9550,4800,20000,17,40,12,1.48E-17,1.5093,0.37105,6.25E-04,0.45541,0.24779,1.68E-02,48.032,4.0517,1.68E-02,48.032,4.0517,0,7.4617,0.37411,0,74.617,4.1663,,,
6203,4542.2,-77.93,-29.834,9550,4800,20000,17,40,12,4.07E-18,1.6171,0.38558,6.25E-04,0.45543,0.24783,1.68E-02,48.056,4.0533,1.68E-02,48.056,4.0533,0,7.4648,0.37402,0,74.648,4.1682,,,
6203,4866.55,-84.341,-32.236,9550,4800,20000,17,40,12,1.58E-17,1.7248,0.40008,6.25E-04,0.45544,0.24783,1.68E-02,48.152,4.0533,1.68E-02,48.152,4.0533,0,7.4657,0.3737,0,74.657,4.1684,,,
6203,5190.9,-90.752,-34.639,9550,4800,20000,17,40,12,2.16E-17,1.8326,0.41456,6.25E-04,0.45541,0.2478,1.67E-02,47.951,4.0514,1.67E-02,47.951,4.0514,0,7.4664,0.37334,0,74.664,4.1671,,,
6203,5515.25,-97.162,-37.042,9550,4800,20000,17,40,12,4.72E-18,1.9404,0.42905,6.24E-04,0.45538,0.24778,1.68E-02,47.99,4.0504,1.68E-02,47.99,4.0504,0,7.467,0.3731,0,74.67,4.1664,,,
6203,5839.6,-103.57,-39.445,9550,4800,20000,17,40,12,2.08E-17,2.0482,0.44626,6.04E-04,0.46377,0.25178,1.78E-02,49.718,4.2394,1.78E-02,49.718,4.2394,0,7.6731,0.39428,0,76.731,4.3669,,,
6203,6163.95,-109.98,-41.848,9550,4800,20000,17,40,12,9.93E-18,2.1559,0.46139,6.00E-04,0.46604,0.2527,1.80E-02,50.102,4.2827,1.80E-02,50.102,4.2827,0,7.7134,0.39865,0,77.134,4.4128,,,
6203,6488.3,-116.39,-44.251,9550,4800,20000,17,40,12,6.87E-19,2.2637,0.47603,6.09E-04,0.46517,0.25291,1.81E-02,50.395,4.2927,1.81E-02,50.395,4.2927,0,7.7464,0.39944,0,77.464,4.4235,,,
6203,6812.65,-122.81,-46.653,9550,4800,20000,17,40,12,1.75E-18,2.3715,0.49066,6.03E-04,0.46633,0.2531,1.81E-02,50.421,4.3013,1.81E-02,50.421,4.3013,0,7.7534,0.39987,0,77.534,4.4328,,,
6203,7137,-129.22,-49.056,9550,4800,20000,17,40,12,5.38E-18,2.4793,0.50517,6.03E-04,0.46584,0.2531,1.81E-02,50.425,4.3014,1.81E-02,50.425,4.3014,0,7.7549,0.39961,0,77.549,4.4332,,,
6203,7461.35,-135.63,-51.459,9550,4800,20000,17,40,12,5.59E-18,2.5871,0.51968,6.03E-04,0.46578,0.25312,1.81E-02,50.426,4.3019,1.81E-02,50.426,4.3019,0,7.7557,0.3995,0,77.557,4.4341,,,
6203,7785.7,-142.04,-53.862,9550,4800,20000,17,40,12,5.62E-18,2.6948,0.53421,6.05E-04,0.46642,0.25315,1.81E-02,50.427,4.3036,1.81E-02,50.427,4.3036,0,7.7563,0.39958,0,77.563,4.436,,,
6203,8110.05,-148.45,-56.265,9550,4800,20000,17,40,12,1.31E-17,2.8026,0.54869,6.04E-04,0.46583,0.25313,1.81E-02,50.427,4.3019,1.81E-02,50.427,4.3019,0,7.7568,0.39934,0,77.568,4.4349,,,
6203,8434.4,-154.86,-58.667,9550,4800,20000,17,40,12,2.76E-17,2.9104,0.56322,6.01E-04,0.46652,0.25316,1.81E-02,50.493,4.3036,1.81E-02,50.493,4.3036,0,7.7645,0.39932,0,77.645,4.4366,,,
6203,8758.75,-161.27,-61.07,9550,4800,20000,17,40,12,3.81E-17,3.0182,0.58124,6.23E-04,0.47589,0.25836,1.96E-02,52.79,4.5572,1.96E-02,52.79,4.5572,0,8.1156,0.42755,0,81.156,4.6992,,,
6203,9083.1,-167.68,-63.473,9550,4800,20000,17,40,12,3.27E-17,3.1259,0.5967,6.54E-04,0.47793,0.25978,1.99E-02,53.214,4.6309,1.99E-02,53.214,4.6309,0,8.1911,0.43489,0,81.911,4.7731,,,
6203,9407.45,-174.09,-65.876,9550,4800,20000,17,40,12,6.69E-18,3.2337,0.61147,6.66E-04,0.47917,0.26017,2.00E-02,53.396,4.6505,2.00E-02,53.396,4.6505,0,8.2217,0.43593,0,82.217,4.7942,,,
6203,9731.8,-180.5,-68.279,9550,4800,20000,17,40,12,2.56E-18,3.3415,0.62606,6.89E-04,0.47961,0.2603,2.01E-02,53.431,4.6568,2.01E-02,53.431,4.6568,0,8.228,0.43579,0,82.28,4.8008,,,
6203,10056.15,-186.91,-70.681,9550,4800,20000,17,40,12,3.59E-17,3.4493,0.64061,6.89E-04,0.47969,0.26036,2.01E-02,53.439,4.6606,2.01E-02,53.439,4.6606,0,8.2297,0.43527,0,82.297,4.8045,,,
6203,10380.5,-193.32,-73.084,9550,4800,20000,17,40,12,1.65E-17,3.557,0.65512,6.87E-04,0.47971,0.26038,2.02E-02,53.492,4.6614,2.02E-02,53.492,4.6614,0,8.2378,0.43481,0,82.378,4.8055,,,
6203,10704.85,-199.74,-75.487,9550,4800,20000,17,40,12,4.27E-18,3.6648,0.66962,6.87E-04,0.47972,0.26038,2.03E-02,53.445,4.6615,2.03E-02,53.445,4.6615,0,8.2255,0.43437,0,82.255,4.8056,,,
6203,11029.2,-206.15,-77.89,9550,4800,20000,17,40,12,8.29E-18,3.7726,0.68413,6.87E-04,0.47973,0.26039,2.03E-02,53.425,4.6618,2.03E-02,53.425,4.6618,0,8.2213,0.43424,0,82.213,4.8064,,,
6203,11353.55,-212.56,-80.293,9550,4800,20000,17,40,12,6.28E-17,3.8804,0.70349,7.87E-04,0.49243,0.26756,2.26E-02,56.208,5.0382,2.26E-02,56.208,5.0382,0,8.6249,0.47802,0,86.249,5.1906,,,
6203,11677.9,-218.97,-82.695,9550,4800,20000,17,40,12,7.10E-17,3.9881,0.71457,7.55E-04,0.48187,0.26251,2.10E-02,53.986,4.7674,2.10E-02,53.986,4.7674,0,8.3128,0.43547,0,83.128,4.9183,,,
6203,12002.25,-225.38,-85.098,9550,4800,20000,17,40,12,2.88E-17,4.0959,0.73309,9.01E-04,0.49307,0.26843,2.27E-02,56.57,5.0845,2.27E-02,56.57,5.0845,0,8.701,0.48123,0,87.01,5.2369,,,
6203,12326.6,-231.79,-87.501,9550,4800,20000,17,40,12,6.16E-19,4.2037,0.74393,9.06E-04,0.48191,0.26304,2.11E-02,54.073,4.7898,2.11E-02,54.073,4.7898,0,8.3289,0.4391,0,83.289,4.9423,,,
6203,12650.95,-238.2,-89.904,9550,4800,20000,17,40,12,1.29E-17,4.3115,0.76225,9.17E-04,0.49308,0.26866,2.27E-02,56.67,5.0967,2.27E-02,56.67,5.0967,0,8.7171,0.48253,0,87.171,5.2498,,,
6203,12975.3,-244.61,-92.307,9550,4800,20000,17,40,12,1.47E-17,4.4192,0.773,7.48E-04,0.48177,0.26313,2.11E-02,54.128,4.7955,2.11E-02,54.128,4.7955,0,8.3416,0.43848,0,83.416,4.948,,,
6203,13299.65,-251.02,-94.709,9550,4800,20000,17,40,12,5.06E-17,4.527,0.79129,9.14E-04,0.49306,0.26872,2.28E-02,56.796,5.0994,2.28E-02,56.796,5.0994,0,8.7438,0.48268,0,87.438,5.2531,,,
6203,13624,-257.43,-97.112,9550,4800,20000,17,40,12,3.32E-17,4.6348,0.80196,8.90E-04,0.48192,0.26306,2.11E-02,54.125,4.7911,2.11E-02,54.125,4.7911,0,8.3407,0.43835,0,83.407,4.9437,,,
6203,13948.35,-263.84,-99.515,9550,4800,20000,17,40,12,1.56E-18,4.7426,0.82031,9.20E-04,0.4931,0.26875,2.28E-02,56.791,5.1001,2.28E-02,56.791,5.1001,0,8.7438,0.48274,0,87.438,5.2549,,,
6203,14272.7,-270.25,-101.92,9550,4800,20000,17,40,12,1.89E-17,4.8503,0.83101,7.51E-04,0.48195,0.26314,2.10E-02,54.139,4.7965,2.10E-02,54.139,4.7965,0,8.3477,0.43751,0,83.477,4.9494,,,
6203,14597.05,-276.67,-104.32,9550,4800,20000,17,40,12,3.73E-17,4.9581,0.84933,9.16E-04,0.49313,0.26877,2.27E-02,56.8,5.1017,2.27E-02,56.8,5.1017,0,8.7472,0.48284,0,87.472,5.2567,,,
6203,14921.4,-283.08,-106.72,9550,4800,20000,17,40,12,1.26E-17,5.0659,0.85998,9.08E-04,0.48209,0.2631,2.11E-02,54.129,4.7947,2.11E-02,54.129,4.7947,0,8.3435,0.43707,0,83.435,4.9473,,,
6203,15245.75,-289.49,-109.13,9550,4800,20000,17,40,12,5.31E-18,5.1737,0.87831,9.24E-04,0.49309,0.26874,2.27E-02,56.676,5.1005,2.27E-02,56.676,5.1005,0,8.7221,0.48258,0,87.221,5.2552,,,
6203,15570.1,-295.9,-111.53,9550,4800,20000,17,40,12,5.12E-17,5.2814,0.89432,9.44E-04,0.49556,0.27097,2.35E-02,57.082,5.2147,2.35E-02,57.082,5.2147,0,8.8064,0.49546,0,88.064,5.3786,,,
6203,15894.45,-302.31,-113.93,9550,4800,20000,17,40,12,5.39E-17,5.3892,0.90949,9.84E-04,0.49921,0.27194,2.41E-02,57.271,5.2692,2.41E-02,57.271,5.2692,0,8.9125,0.50084,0,89.125,5.4298,,,
6203,16218.8,-308.72,-116.33,9550,4800,20000,17,40,12,1.58E-17,5.497,0.9243,9.92E-04,0.50136,0.2724,2.42E-02,57.316,5.2912,2.42E-02,57.316,5.2912,0,9.0055,0.50291,0,90.055,5.455,,,
6203,16543.15,-315.13,-118.74,9550,4800,20000,17,40,12,3.96E-17,5.6048,0.9389,9.53E-04,0.50246,0.27255,2.42E-02,57.328,5.2996,2.42E-02,57.328,5.2996,0,9.0568,0.5023,0,90.568,5.4619,,,
6203,16867.5,-321.54,-121.14,9550,4800,20000,17,40,12,2.32E-17,5.7125,0.95348,9.57E-04,0.50307,0.27266,2.42E-02,57.333,5.305,2.42E-02,57.333,5.305,0,9.0879,0.50172,0,90.879,5.4681,,,
6203,17191.85,-327.95,-123.54,9550,4800,20000,17,40,12,1.75E-17,5.8203,0.96805,9.70E-04,0.50318,0.27276,2.41E-02,57.328,5.3104,2.41E-02,57.328,5.3104,0,9.1018,0.50174,0,91.018,5.473,,,
6203,17516.2,-334.36,-125.95,9550,4800,20000,17,40,12,3.08E-17,5.9281,0.98257,9.80E-04,0.50331,0.27279,2.39E-02,57.265,5.3119,2.39E-02,57.265,5.3119,0,9.1057,0.50174,0,91.057,5.4741,,,
6203,17840.55,-340.77,-128.35,9550,4800,20000,17,40,12,3.90E-17,6.0359,0.9971,9.84E-04,0.50334,0.27283,2.39E-02,57.249,5.3142,2.39E-02,57.249,5.3142,0,9.1069,0.50178,0,91.069,5.4763,,,
6203,18164.9,-347.18,-130.75,9550,4800,20000,17,40,12,1.00E-17,6.1437,1.0116,9.85E-04,0.50335,0.27281,2.39E-02,57.245,5.3132,2.39E-02,57.245,5.3132,0,9.1076,0.50149,0,91.076,5.4753,,,
6203,18489.25,-353.6,-133.15,9550,4800,20000,17,40,12,1.19E-17,6.2514,1.0261,9.86E-04,0.50335,0.27284,2.39E-02,57.232,5.3151,2.39E-02,57.232,5.3151,0,9.1082,0.50167,0,91.082,5.4773,,,
6203,18813.6,-360.01,-135.56,9550,4800,20000,17,40,12,1.56E-17,6.3592,1.0406,9.86E-04,0.50339,0.2729,2.39E-02,57.229,5.3186,2.39E-02,57.229,5.3186,0,9.1087,0.5019,0,91.087,5.4808,,,
6300,0,0,0,8100,3450,26000,10,35,11,9.94E-19,0.15708,7.40E-02,2.19E-04,0.15425,8.06E-02,3.30E-04,3.057,0.15346,5.89E-03,2.7729,0.17986,0,0.7038,8.78E-03,0,9.2874,0.15772,,,
6300,650,-1,-1,8100,3450,26000,10,35,11,1.28E-16,1.5708,0.45598,6.88E-04,1.4565,0.40492,8.97E-03,135.52,5.7707,0.30863,135.2,6.7942,0,18.157,0.61708,0,181.57,6.6071,,,
6300,6500,-10,-10,8100,3450,26000,10,35,11,5.96E-17,1.6465,0.46722,4.14E-04,1.5354,0.40924,8.28E-03,133.08,5.2649,0.27582,133.08,6.1957,0,18.2,0.55689,0,182.08,6.0913,,,
6300,6813.3,-14.498,-11.687,8100,3450,26000,10,35,11,2.55E-17,1.7222,0.48426,4.09E-04,1.6467,0.42176,8.04E-03,133.03,5.2202,0.27088,133.03,6.1435,0,18.17,0.55064,0,182.04,6.039,,,
6300,7126.6,-18.996,-13.373,8100,3450,26000,10,35,11,1.55E-17,1.7979,0.50186,4.08E-04,1.7659,0.43509,7.89E-03,133.1,5.2145,0.26938,133.1,6.1373,0,18.181,0.54923,0,182.18,6.0335,,,
6300,7439.9,-23.494,-15.06,8100,3450,26000,10,35,11,3.65E-17,1.886,0.51957,4.08E-04,1.886,0.44857,7.91E-03,133.21,5.2166,0.2693,133.21,6.1403,0,18.196,0.54891,0,182.41,6.0371,,,
6300,7753.2,-27.992,-16.747,8100,3450,26000,10,35,11,1.91E-17,2.0063,0.53729,4.08E-04,2.0063,0.46206,7.92E-03,133.34,5.2195,0.26927,133.34,6.1442,0,18.214,0.54878,0,182.67,6.0416,,,
6300,8066.5,-32.49,-18.434,8100,3450,26000,10,35,11,1.36E-17,2.1266,0.55503,4.08E-04,2.1266,0.47557,8.01E-03,133.48,5.2235,0.26926,133.48,6.1495,0,18.233,0.54883,0,182.94,6.0473,,,
6300,8379.8,-36.988,-20.12,8100,3450,26000,10,35,11,1.44E-17,2.2469,0.57274,4.08E-04,2.2469,0.48906,8.02E-03,133.63,5.2265,0.26927,133.63,6.1535,0,18.254,0.54883,0,183.23,6.052,,,
6300,8692.45,-41.486,-21.807,8100,3450,26000,10,35,11,1.88E-17,2.3673,0.59047,4.08E-04,2.3673,0.50256,8.03E-03,133.84,5.2311,0.26927,133.84,6.1594,0,18.284,0.5492,0,183.64,6.0589,,,
6300,9005.75,-45.984,-23.494,8100,3450,26000,10,35,11,8.32E-17,2.4877,0.6082,4.08E-04,2.4877,0.51606,8.03E-03,134.02,5.2352,0.26928,134.02,6.1646,0,18.308,0.54949,0,183.98,6.0648,,,
6300,9319.05,-50.482,-25.181,8100,3450,26000,10,35,11,2.01E-17,2.6081,0.62593,4.08E-04,2.6081,0.52958,8.03E-03,134.19,5.2394,0.26928,134.19,6.1701,0,18.332,0.54988,0,184.31,6.071,,,
6300,9632.35,-54.98,-26.867,8100,3450,26000,10,35,11,1.31E-17,2.7284,0.64366,4.08E-04,2.7284,0.54308,8.05E-03,134.38,5.2438,0.26929,134.38,6.1757,0,18.354,0.55031,0,184.62,6.0769,,,
6300,9945.65,-59.478,-28.554,8100,3450,26000,10,35,11,3.18E-17,2.8488,0.6614,4.08E-04,2.8488,0.5566,8.05E-03,134.56,5.2479,0.26918,134.56,6.1809,0,18.379,0.55081,0,184.97,6.0829,,,
6300,10258.95,-63.976,-30.241,8100,3450,26000,10,35,11,1.95E-17,2.9693,0.67913,4.08E-04,2.9693,0.57011,8.05E-03,134.74,5.2522,0.26931,134.74,6.1863,0,18.404,0.55124,0,185.31,6.0889,,,
6300,10572.25,-68.474,-31.928,8100,3450,26000,10,35,11,3.05E-17,3.0897,0.69688,4.08E-04,3.0897,0.58364,8.05E-03,134.92,5.2566,0.26919,134.92,6.192,0,18.429,0.55167,0,185.66,6.0953,,,
6300,10885.55,-72.972,-33.614,8100,3450,26000,10,35,11,4.05E-17,3.2102,0.71462,4.08E-04,3.2102,0.59716,8.05E-03,135.1,5.261,0.2692,135.1,6.1975,0,18.454,0.55212,0,186.01,6.1015,,,
6300,11198.85,-77.47,-35.301,8100,3450,26000,10,35,11,2.09E-17,3.3306,0.73236,4.08E-04,3.3306,0.61068,8.06E-03,135.29,5.2654,0.26921,135.29,6.203,0,18.483,0.55267,0,186.36,6.1083,,,
6300,11512.15,-81.968,-36.988,8100,3450,26000,10,35,11,5.59E-17,3.451,0.7501,4.08E-04,3.451,0.62421,8.06E-03,135.5,5.2702,0.26922,135.5,6.209,0,18.512,0.55327,0,186.75,6.1149,,,
6300,11825.45,-86.466,-38.675,8100,3450,26000,10,35,11,9.80E-18,3.5712,0.76785,4.08E-04,3.5712,0.63774,8.07E-03,135.79,5.278,0.26923,135.79,6.2185,0,18.552,0.55438,0,187.29,6.1255,,,
6300,12138.75,-90.964,-40.361,8100,3450,26000,10,35,11,2.41E-17,3.6916,0.78559,4.08E-04,3.6916,0.65126,8.04E-03,135.99,5.2827,0.26909,135.99,6.2245,0,18.58,0.55505,0,187.67,6.1321,,,
6300,12452.05,-95.462,-42.048,8100,3450,26000,10,35,11,6.82E-17,3.812,0.80335,4.08E-04,3.812,0.6648,8.05E-03,136.19,5.2881,0.26908,136.19,6.2311,0,18.599,0.55577,0,187.95,6.1388,,,
6300,12765.35,-99.96,-43.735,8100,3450,26000,10,35,11,4.86E-17,3.9324,0.82109,4.08E-04,3.9324,0.67833,8.05E-03,136.39,5.2929,0.26908,136.39,6.2371,0,18.627,0.55628,0,188.34,6.1455,,,
6300,13078,-104.46,-45.422,8100,3450,26000,10,35,11,2.28E-17,4.0529,0.83885,4.08E-04,4.0529,0.69187,8.05E-03,136.57,5.2975,0.26899,136.57,6.2427,0,18.653,0.55678,0,188.7,6.1518,,,
6300,13391.3,-108.96,-47.108,8100,3450,26000,10,35,11,5.52E-17,4.1733,0.8566,4.08E-04,4.1733,0.7054,8.04E-03,136.75,5.3018,0.26905,136.75,6.2482,0,18.679,0.55726,0,189.05,6.1579,,,
6300,13704.6,-113.45,-48.795,8100,3450,26000,10,35,11,3.46E-17,4.2937,0.87434,4.08E-04,4.2937,0.71893,8.04E-03,136.94,5.3064,0.26901,136.94,6.2538,0,18.708,0.5578,0,189.44,6.1643,,,
6300,14017.9,-117.95,-50.482,8100,3450,26000,10,35,11,1.72E-17,4.4141,0.89209,4.08E-04,4.4141,0.73247,8.03E-03,137.14,5.3111,0.26908,137.14,6.2596,0,18.735,0.55836,0,189.81,6.1708,,,
6300,14331.2,-122.45,-52.169,8100,3450,26000,10,35,11,4.97E-17,4.5346,0.90986,4.08E-04,4.5346,0.74603,8.11E-03,137.32,5.3166,0.26915,137.32,6.2664,0,18.761,0.55903,0,190.17,6.1781,,,
6300,14644.5,-126.95,-53.855,8100,3450,26000,10,35,11,3.34E-17,4.6416,0.92818,4.10E-04,4.6416,0.76037,8.44E-03,143.7,5.5423,0.27722,143.7,6.5316,0,19.981,0.58862,0,199.81,6.4469,,,
6300,14957.8,-131.45,-55.542,8100,3450,26000,10,35,11,7.73E-17,4.7724,0.9454,4.08E-04,4.7724,0.77315,8.16E-03,139.27,5.3726,0.26992,139.27,6.3325,0,18.486,0.55837,0,192.97,6.2433,,,
6300,15271.1,-135.94,-57.229,8100,3450,26000,10,35,11,2.88E-17,4.8953,0.96314,4.08E-04,4.8953,0.78667,8.09E-03,138.14,5.3392,0.26949,138.14,6.2936,0,18.338,0.55465,0,191.69,6.2078,,,
6300,15584.4,-140.44,-58.916,8100,3450,26000,10,35,11,6.22E-17,5.0032,0.98148,4.10E-04,5.0032,0.80104,8.45E-03,144.12,5.5541,0.27753,144.12,6.5463,0,19.697,0.58995,0,200.7,6.4632,,,
6300,15897.7,-144.94,-60.602,8100,3450,26000,10,35,11,6.92E-18,5.1337,0.99867,4.08E-04,5.1337,0.81378,8.13E-03,139.71,5.3844,0.27019,139.71,6.347,0,18.548,0.56074,0,194.14,6.2614,,,
6300,16211,-149.44,-62.289,8100,3450,26000,10,35,11,3.50E-17,5.2429,1.017,4.18E-04,5.2429,0.82809,8.44E-03,145.1,5.5791,0.27786,145.1,6.576,0,19.911,0.59304,0,202.21,6.4931,,,
6300,16524.3,-153.94,-63.976,8100,3450,26000,10,35,11,5.60E-17,5.3742,1.0342,4.09E-04,5.3742,0.84085,8.10E-03,140.27,5.3986,0.27052,140.27,6.364,0,18.623,0.56212,0,195.13,6.2794,,,
6300,16837.6,-158.43,-65.663,8100,3450,26000,10,35,11,6.72E-18,5.4838,1.0525,4.17E-04,5.4838,0.85518,8.44E-03,145.53,5.5899,0.27805,145.53,6.5892,0,19.799,0.59435,0,202.95,6.507,,,
6300,17150.9,-162.93,-67.349,8100,3450,26000,10,35,11,2.26E-17,5.6151,1.0697,4.09E-04,5.6151,0.86796,8.11E-03,140.63,5.4085,0.27069,140.63,6.376,0,18.671,0.56348,0,195.86,6.2928,,,
6300,17463.55,-167.43,-69.036,8100,3450,26000,10,35,11,3.61E-17,5.7247,1.088,4.17E-04,5.7247,0.88225,8.44E-03,145.87,5.5979,0.27821,145.87,6.5989,0,19.822,0.59542,0,203.61,6.5179,,,
6300,17776.85,-171.93,-70.723,8100,3450,26000,10,35,11,5.09E-18,5.8561,1.1052,4.09E-04,5.8561,0.89505,8.10E-03,140.96,5.417,0.27086,140.96,6.3863,0,18.716,0.56472,0,196.54,6.3046,,,
6300,18090.15,-176.43,-72.41,8100,3450,26000,10,35,11,4.69E-17,5.9657,1.1235,4.16E-04,5.9657,0.90936,8.44E-03,146.21,5.6069,0.27804,146.21,6.6099,0,19.868,0.59653,0,204.25,6.5296,,,
6300,18403.45,-180.92,-74.096,8100,3450,26000,10,35,11,1.05E-17,6.0829,1.1413,4.15E-04,6.0829,0.92298,8.48E-03,148.17,5.6661,0.27898,148.17,6.6797,0,20.453,0.60369,0,206.8,6.5949,,,
6300,18716.75,-185.42,-75.783,8100,3450,26000,10,35,11,4.96E-17,6.2165,1.1585,4.08E-04,6.2165,0.93566,8.17E-03,141.86,5.4402,0.27494,141.86,6.4139,0,18.836,0.56642,0,198.33,6.336,,,
6300,19030.05,-189.92,-77.47,8100,3450,26000,10,35,11,2.54E-17,6.327,1.1768,4.15E-04,6.327,0.95002,8.44E-03,146.85,5.6245,0.27824,146.85,6.631,0,19.952,0.5987,0,205.38,6.5512,,,
6300,19343.35,-194.42,-79.157,8100,3450,26000,10,35,11,8.33E-17,6.4446,1.1946,4.14E-04,6.4446,0.96363,8.48E-03,148.55,5.6757,0.27906,148.55,6.6914,0,20.208,0.60491,0,207.6,6.6077,,,
6300,19656.65,-198.92,-80.843,8100,3450,26000,10,35,11,1.57E-17,6.5641,1.2123,4.18E-04,6.5641,0.97715,8.49E-03,149.28,5.6949,0.27889,149.28,6.7141,0,20.46,0.60728,0,208.61,6.6297,,,
6300,19969.95,-203.41,-82.53,8100,3450,26000,10,35,11,1.33E-17,6.6843,1.2301,4.17E-04,6.6843,0.99067,8.49E-03,149.61,5.7023,0.27884,149.61,6.7228,0,20.51,0.60814,0,209.13,6.6384,,,
6300,20283.25,-207.91,-84.217,8100,3450,26000,10,35,11,5.83E-15,6.843875942,1.26E+00,4.17E-04,6.8047,1.0042,8.49E-03,149.83,5.7079,0.2789,149.83,6.7295,0,20.519,0.60886,0,209.55,6.6455,,,
6300,20596.55,-212.41,-85.904,8100,3450,26000,10,35,11,5.95E-15,6.966043392,1.281472482,4.16E-04,6.9252,1.0177,8.49E-03,150,5.7117,0.27898,150,6.734,0,20.501,0.60934,0,209.9,6.6505,,,
6300,20909.85,-216.91,-87.59,8100,3450,26000,10,35,11,6.08E-15,7.088210842,1.30E+00,4.16E-04,7.0457,1.0313,8.49E-03,150.17,5.7162,0.27905,150.17,6.7394,0,20.488,0.60992,0,210.24,6.6564,,,
6300,21223.15,-221.41,-89.277,8100,3450,26000,10,35,11,6.21E-15,7.210378292,1.318929244,4.16E-04,7.1661,1.0448,8.49E-03,150.38,5.7224,0.27913,150.38,6.7468,0,20.51,0.61072,0,210.56,6.6641,,,
6303,0,0,0,13600,6650,18000,17,47,14,6.69E-18,0.24086,0.11889,4.23E-04,0.23765,0.1224,6.77E-04,8.3407,0.33921,5.70E-03,6.8965,0.39087,0,1.4673,2.54E-02,0,16.67,0.3786,,,
